0.012500	-0.015000	-0.000000	-0.007378	0.001578	0.002573
0.012500	-0.015000	0.010000	-0.000138	0.008244	0.006254
0.012500	-0.015000	0.020000	0.007102	0.014909	0.009935
0.012500	-0.015000	0.030000	0.014342	0.021575	0.013616
0.012500	-0.015000	0.040000	0.021582	0.028240	0.017297
0.012500	-0.015000	0.050000	0.028823	0.034906	0.020978
0.012500	-0.015000	0.060000	0.036063	0.041572	0.024660
0.012500	-0.015000	0.070000	0.043303	0.048237	0.028341
0.012500	-0.015000	0.080000	0.050543	0.054903	0.032022
0.012500	-0.015000	0.090000	0.057783	0.061568	0.035703
0.012500	-0.005000	-0.100000	-0.072595	-0.060825	-0.033601
0.012500	-0.005000	-0.090000	-0.065355	-0.054160	-0.029919
0.012500	-0.005000	-0.080000	-0.058115	-0.047494	-0.026238
0.012500	-0.005000	-0.070000	-0.050875	-0.040829	-0.022557
0.012500	-0.005000	-0.060000	-0.043635	-0.034163	-0.018876
0.012500	-0.005000	-0.050000	-0.036395	-0.027497	-0.015195
0.012500	-0.005000	-0.040000	-0.029155	-0.020832	-0.011514
0.012500	-0.005000	-0.030000	-0.021914	-0.014166	-0.007833
0.012500	-0.005000	-0.020000	-0.014674	-0.007501	-0.004152
0.012500	-0.005000	-0.010000	-0.007434	-0.000835	-0.000471
0.012500	-0.005000	-0.000000	-0.000194	0.005831	0.003210
0.012500	-0.005000	0.010000	0.007046	0.012496	0.006891
0.012500	-0.005000	0.020000	0.014286	0.019162	0.010572
0.012500	-0.005000	0.030000	0.021526	0.025827	0.014253
0.012500	-0.005000	0.040000	0.028766	0.032493	0.017934
0.012500	-0.005000	0.050000	0.036006	0.039158	0.021615
0.012500	-0.005000	0.060000	0.043246	0.045824	0.025296
0.012500	-0.005000	0.070000	0.050486	0.052490	0.028978
0.012500	-0.005000	0.080000	0.057726	0.059155	0.032659
0.012500	-0.005000	0.090000	0.064966	0.065821	0.036340
0.012500	0.005000	-0.100000	-0.065411	-0.056573	-0.032964
0.012500	0.005000	-0.090000	-0.058171	-0.049907	-0.029283
0.012500	0.005000	-0.080000	-0.050931	-0.043242	-0.025601
0.012500	0.005000	-0.070000	-0.043691	-0.036576	-0.021920
0.012500	0.005000	-0.060000	-0.036451	-0.029911	-0.018239
0.012500	0.005000	-0.050000	-0.029211	-0.023245	-0.014558
0.012500	0.005000	-0.040000	-0.021971	-0.016579	-0.010877
0.012500	0.005000	-0.030000	-0.014731	-0.009914	-0.007196
0.012500	0.005000	-0.020000	-0.007491	-0.003248	-0.003515
0.012500	0.005000	-0.010000	-0.000251	0.003417	0.000166
0.012500	0.005000	-0.000000	0.006989	0.010083	0.003847
0.012500	0.005000	0.010000	0.014229	0.016749	0.007528
0.012500	0.005000	0.020000	0.021469	0.023414	0.011209
0.012500	0.005000	0.030000	0.028709	0.030080	0.014890
0.012500	0.005000	0.040000	0.035950	0.036745	0.018571
0.012500	0.005000	0.050000	0.043190	0.043411	0.022252
0.012500	0.005000	0.060000	0.050430	0.050077	0.025933
0.012500	0.005000	0.070000	0.057670	0.056742	0.029615
0.012500	0.005000	0.080000	0.064910	0.063408	0.033296
0.012500	0.005000	0.090000	0.072150	0.070073	0.036977
0.012500	0.015000	-0.100000	-0.058228	-0.052320	-0.032327
0.012500	0.015000	-0.090000	-0.050988	-0.045655	-0.028646
0.012500	0.015000	-0.080000	-0.043748	-0.038989	-0.024965
0.012500	0.015000	-0.070000	-0.036508	-0.032324	-0.021283
0.012500	0.015000	-0.060000	-0.029268	-0.025658	-0.017602
0.012500	0.015000	-0.050000	-0.022028	-0.018992	-0.013921
0.012500	0.015000	-0.040000	-0.014787	-0.012327	-0.010240
0.012500	0.015000	-0.030000	-0.007547	-0.005661	-0.006559
0.012500	0.015000	-0.020000	-0.000307	0.001004	-0.002878
0.012500	0.015000	-0.010000	0.006933	0.007670	0.000803
0.012500	0.015000	-0.000000	0.014173	0.014336	0.004484
0.012500	0.015000	0.010000	0.021413	0.021001	0.008165
0.012500	0.015000	0.020000	0.028653	0.027667	0.011846
0.012500	0.015000	0.030000	0.035893	0.034332	0.015527
0.012500	0.015000	0.040000	0.043133	0.040998	0.019208
0.012500	0.015000	0.050000	0.050373	0.047663	0.022889
0.012500	0.015000	0.060000	0.057613	0.054329	0.026570
0.012500	0.015000	0.070000	0.064853	0.060995	0.030251
0.012500	0.015000	0.080000	0.072093	0.067660	0.033933
0.012500	0.015000	0.090000	0.079333	0.074326	0.037614
0.022500	-0.025000	-0.100000	-0.084244	-0.062965	-0.032052
0.022500	-0.025000	-0.090000	-0.077004	-0.056299	-0.028370
0.022500	-0.025000	-0.080000	-0.069764	-0.049634	-0.024689
0.022500	-0.025000	-0.070000	-0.062524	-0.042968	-0.021008
0.022500	-0.025000	-0.060000	-0.055284	-0.036303	-0.017327
0.022500	-0.025000	-0.050000	-0.048044	-0.029637	-0.013646
0.022500	-0.025000	-0.040000	-0.040804	-0.022971	-0.009965
0.022500	-0.025000	-0.030000	-0.033564	-0.016306	-0.006284
0.022500	-0.025000	-0.020000	-0.026324	-0.009640	-0.002603
0.022500	-0.025000	-0.010000	-0.019083	-0.002975	0.001078
0.022500	-0.025000	-0.000000	-0.011843	0.003691	0.004759
0.022500	-0.025000	0.010000	-0.004603	0.010357	0.008440
0.022500	-0.025000	0.020000	0.002637	0.017022	0.012121
0.022500	-0.025000	0.030000	0.009877	0.023688	0.015802
0.022500	-0.025000	0.040000	0.017117	0.030353	0.019483
0.022500	-0.025000	0.050000	0.024357	0.037019	0.023164
0.022500	-0.025000	0.060000	0.031597	0.043685	0.026845
0.022500	-0.025000	0.070000	0.038837	0.050350	0.030527
0.022500	-0.025000	0.080000	0.046077	0.057016	0.034208
0.022500	-0.025000	0.090000	0.053317	0.063681	0.037889
0.022500	-0.015000	-0.100000	-0.077061	-0.058712	-0.031415
0.022500	-0.015000	-0.090000	-0.069820	-0.052047	-0.027734
0.022500	-0.015000	-0.080000	-0.062580	-0.045381	-0.024052
0.022500	-0.015000	-0.070000	-0.055340	-0.038716	-0.020371
0.022500	-0.015000	-0.060000	-0.048100	-0.032050	-0.016690
0.022500	-0.015000	-0.050000	-0.040860	-0.025384	-0.013009
0.022500	-0.015000	-0.040000	-0.033620	-0.018719	-0.009328
0.022500	-0.015000	-0.030000	-0.026380	-0.012053	-0.005647
0.022500	-0.015000	-0.020000	-0.019140	-0.005388	-0.001966
0.022500	-0.015000	-0.010000	-0.011900	0.001278	0.001715
0.022500	-0.015000	-0.000000	-0.004660	0.007943	0.005396
0.022500	-0.015000	0.010000	0.002580	0.014609	0.009077
0.022500	-0.015000	0.020000	0.009820	0.021275	0.012758
0.022500	-0.015000	0.030000	0.017060	0.027940	0.016439
0.022500	-0.015000	0.040000	0.024300	0.034606	0.020120
0.022500	-0.015000	0.050000	0.031541	0.041271	0.023801
0.022500	-0.015000	0.060000	0.038781	0.047937	0.027482
0.022500	-0.015000	0.070000	0.046021	0.054603	0.031163
0.022500	-0.015000	0.080000	0.053261	0.061268	0.034845
0.022500	-0.015000	0.090000	0.060501	0.067934	0.038526
0.022500	-0.005000	-0.100000	-0.069877	-0.054460	-0.030778
0.022500	-0.005000	-0.090000	-0.062637	-0.047794	-0.027097
0.022500	-0.005000	-0.080000	-0.055397	-0.041129	-0.023416
0.022500	-0.005000	-0.070000	-0.048157	-0.034463	-0.019734
0.022500	-0.005000	-0.060000	-0.040917	-0.027798	-0.016053
0.022500	-0.005000	-0.050000	-0.033677	-0.021132	-0.012372
0.022500	-0.005000	-0.040000	-0.026437	-0.014466	-0.008691
0.022500	-0.005000	-0.030000	-0.019196	-0.007801	-0.005010
0.022500	-0.005000	-0.020000	-0.011956	-0.001135	-0.001329
0.022500	-0.005000	-0.010000	-0.004716	0.005530	0.002352
0.022500	-0.005000	-0.000000	0.002524	0.012196	0.006033
0.022500	-0.005000	0.010000	0.009764	0.018862	0.009714
0.022500	-0.005000	0.020000	0.017004	0.025527	0.013395
0.022500	-0.005000	0.030000	0.024244	0.032193	0.017076
0.022500	-0.005000	0.040000	0.031484	0.038858	0.020757
0.022500	-0.005000	0.050000	0.038724	0.045524	0.024438
0.022500	-0.005000	0.060000	0.045964	0.052189	0.028119
0.022500	-0.005000	0.070000	0.053204	0.058855	0.031800
0.022500	-0.005000	0.080000	0.060444	0.065521	0.035481
0.022500	-0.005000	0.090000	0.067684	0.072186	0.039163
0.022500	0.005000	-0.100000	-0.062693	-0.050207	-0.030141
0.022500	0.005000	-0.090000	-0.055453	-0.043542	-0.026460
0.022500	0.005000	-0.080000	-0.048213	-0.036876	-0.022779
0.022500	0.005000	-0.070000	-0.040973	-0.030211	-0.019098
0.022500	0.005000	-0.060000	-0.033733	-0.023545	-0.015416
0.022500	0.005000	-0.050000	-0.026493	-0.016880	-0.011735
0.022500	0.005000	-0.040000	-0.019253	-0.010214	-0.008054
0.022500	0.005000	-0.030000	-0.012013	-0.003548	-0.004373
0.022500	0.005000	-0.020000	-0.004773	0.003117	-0.000692
0.022500	0.005000	-0.010000	0.002467	0.009783	0.002989
0.022500	0.005000	-0.000000	0.009707	0.016448	0.006670
0.022500	0.005000	0.010000	0.016947	0.023114	0.010351
0.022500	0.005000	0.020000	0.024187	0.029780	0.014032
0.022500	0.005000	0.030000	0.031427	0.036445	0.017713
0.022500	0.005000	0.040000	0.038668	0.043111	0.021394
0.022500	0.005000	0.050000	0.045908	0.049776	0.025075
0.022500	0.005000	0.060000	0.053148	0.056442	0.028756
0.022500	0.005000	0.070000	0.060388	0.063108	0.032437
0.022500	0.005000	0.080000	0.067628	0.069773	0.036118
0.022500	0.005000	0.090000	0.074868	0.076439	0.039800
0.022500	0.015000	-0.100000	-0.055510	-0.045955	-0.029504
0.022500	0.015000	-0.090000	-0.048270	-0.039289	-0.025823
0.022500	0.015000	-0.080000	-0.041030	-0.032624	-0.022142
0.022500	0.015000	-0.070000	-0.033790	-0.025958	-0.018461
0.022500	0.015000	-0.060000	-0.026550	-0.019293	-0.014780
0.022500	0.015000	-0.050000	-0.019310	-0.012627	-0.011098
0.022500	0.015000	-0.040000	-0.012069	-0.005961	-0.007417
0.022500	0.015000	-0.030000	-0.004829	0.000704	-0.003736
0.022500	0.015000	-0.020000	0.002411	0.007370	-0.000055
0.022500	0.015000	-0.010000	0.009651	0.014035	0.003626
0.022500	0.015000	-0.000000	0.016891	0.020701	0.007307
0.022500	0.015000	0.010000	0.024131	0.027367	0.010988
0.022500	0.015000	0.020000	0.031371	0.034032	0.014669
0.022500	0.015000	0.030000	0.038611	0.040698	0.018350
0.022500	0.015000	0.040000	0.045851	0.047363	0.022031
0.022500	0.015000	0.050000	0.053091	0.054029	0.025712
0.022500	0.015000	0.060000	0.060331	0.060694	0.029393
0.022500	0.015000	0.070000	0.067571	0.067360	0.033074
0.022500	0.015000	0.080000	0.074811	0.074026	0.036755
0.022500	0.015000	0.090000	0.082051	0.080691	0.040436
0.032500	-0.025000	-0.100000	-0.081526	-0.056600	-0.029229
0.032500	-0.025000	-0.090000	-0.074286	-0.049934	-0.025548
0.032500	-0.025000	-0.080000	-0.067046	-0.043268	-0.021867
0.032500	-0.025000	-0.070000	-0.059806	-0.036603	-0.018186
0.032500	-0.025000	-0.060000	-0.052566	-0.029937	-0.014504
0.032500	-0.025000	-0.050000	-0.045326	-0.023272	-0.010823
0.032500	-0.025000	-0.040000	-0.038086	-0.016606	-0.007142
0.032500	-0.025000	-0.030000	-0.030846	-0.009940	-0.003461
0.032500	-0.025000	-0.020000	-0.023606	-0.003275	0.000220
0.032500	-0.025000	-0.010000	-0.016365	0.003391	0.003901
0.032500	-0.025000	-0.000000	-0.009125	0.010056	0.007582
0.032500	-0.025000	0.010000	-0.001885	0.016722	0.011263
0.032500	-0.025000	0.020000	0.005355	0.023388	0.014944
0.032500	-0.025000	0.030000	0.012595	0.030053	0.018625
0.032500	-0.025000	0.040000	0.019835	0.036719	0.022306
0.032500	-0.025000	0.050000	0.027075	0.043384	0.025987
0.032500	-0.025000	0.060000	0.034315	0.050050	0.029668
0.032500	-0.025000	0.070000	0.041555	0.056716	0.033349
0.032500	-0.025000	0.080000	0.048795	0.063381	0.037030
0.032500	-0.025000	0.090000	0.056035	0.070047	0.040712
0.032500	-0.015000	-0.100000	-0.074343	-0.052347	-0.028592
0.032500	-0.015000	-0.090000	-0.067102	-0.045681	-0.024911
0.032500	-0.015000	-0.080000	-0.059862	-0.039016	-0.021230
0.032500	-0.015000	-0.070000	-0.052622	-0.032350	-0.017549
0.032500	-0.015000	-0.060000	-0.045382	-0.025685	-0.013867
0.032500	-0.015000	-0.050000	-0.038142	-0.019019	-0.010186
0.032500	-0.015000	-0.040000	-0.030902	-0.012353	-0.006505
0.032500	-0.015000	-0.030000	-0.023662	-0.005688	-0.002824
0.032500	-0.015000	-0.020000	-0.016422	0.000978	0.000857
0.032500	-0.015000	-0.010000	-0.009182	0.007643	0.004538
0.032500	-0.015000	-0.000000	-0.001942	0.014309	0.008219
0.032500	-0.015000	0.010000	0.005298	0.020974	0.011900
0.032500	-0.015000	0.020000	0.012538	0.027640	0.015581
0.032500	-0.015000	0.030000	0.019778	0.034306	0.019262
0.032500	-0.015000	0.040000	0.027018	0.040971	0.022943
0.032500	-0.015000	0.050000	0.034259	0.047637	0.026624
0.032500	-0.015000	0.060000	0.041499	0.054302	0.030305
0.032500	-0.015000	0.070000	0.048739	0.060968	0.033986
0.032500	-0.015000	0.080000	0.055979	0.067634	0.037667
0.032500	-0.015000	0.090000	0.063219	0.074299	0.041348
0.032500	-0.005000	-0.100000	-0.067159	-0.048095	-0.027955
0.032500	-0.005000	-0.090000	-0.059919	-0.041429	-0.024274
0.032500	-0.005000	-0.080000	-0.052679	-0.034763	-0.020593
0.032500	-0.005000	-0.070000	-0.045439	-0.028098	-0.016912
0.032500	-0.005000	-0.060000	-0.038199	-0.021432	-0.013231
0.032500	-0.005000	-0.050000	-0.030959	-0.014767	-0.009549
0.032500	-0.005000	-0.040000	-0.023719	-0.008101	-0.005868
0.032500	-0.005000	-0.030000	-0.016478	-0.001435	-0.002187
0.032500	-0.005000	-0.020000	-0.009238	0.005230	0.001494
0.032500	-0.005000	-0.010000	-0.001998	0.011896	0.005175
0.032500	-0.005000	-0.000000	0.005242	0.018561	0.008856
0.032500	-0.005000	0.010000	0.012482	0.025227	0.012537
0.032500	-0.005000	0.020000	0.019722	0.031893	0.016218
0.032500	-0.005000	0.030000	0.026962	0.038558	0.019899
0.032500	-0.005000	0.040000	0.034202	0.045224	0.023580
0.032500	-0.005000	0.050000	0.041442	0.051889	0.027261
0.032500	-0.005000	0.060000	0.048682	0.058555	0.030942
0.032500	-0.005000	0.070000	0.055922	0.065221	0.034623
0.032500	-0.005000	0.080000	0.063162	0.071886	0.038304
0.032500	-0.005000	0.090000	0.070402	0.078552	0.041985
0.032500	0.005000	-0.100000	-0.059975	-0.043842	-0.027318
0.032500	0.005000	-0.090000	-0.052735	-0.037176	-0.023637
0.032500	0.005000	-0.080000	-0.045495	-0.030511	-0.019956
0.032500	0.005000	-0.070000	-0.038255	-0.023845	-0.016275
0.032500	0.005000	-0.060000	-0.031015	-0.017180	-0.012594
0.032500	0.005000	-0.050000	-0.023775	-0.010514	-0.008913
0.032500	0.005000	-0.040000	-0.016535	-0.003849	-0.005231
0.032500	0.005000	-0.030000	-0.009295	0.002817	-0.001550
0.032500	0.005000	-0.020000	-0.002055	0.009483	0.002131
0.032500	0.005000	-0.010000	0.005185	0.016148	0.005812
0.032500	0.005000	-0.000000	0.012425	0.022814	0.009493
0.032500	0.005000	0.010000	0.019665	0.029479	0.013174
0.032500	0.005000	0.020000	0.026905	0.036145	0.016855
0.032500	0.005000	0.030000	0.034145	0.042811	0.020536
0.032500	0.005000	0.040000	0.041386	0.049476	0.024217
0.032500	0.005000	0.050000	0.048626	0.056142	0.027898
0.032500	0.005000	0.060000	0.055866	0.062807	0.031579
0.032500	0.005000	0.070000	0.063106	0.069473	0.035260
0.032500	0.005000	0.080000	0.070346	0.076139	0.038941
0.032500	0.005000	0.090000	0.077586	0.082804	0.042622
0.032500	0.015000	-0.100000	-0.052792	-0.039590	-0.026681
0.032500	0.015000	-0.090000	-0.045552	-0.032924	-0.023000
0.032500	0.015000	-0.080000	-0.038312	-0.026258	-0.019319
0.032500	0.015000	-0.070000	-0.031072	-0.019593	-0.015638
0.032500	0.015000	-0.060000	-0.023832	-0.012927	-0.011957
0.032500	0.015000	-0.050000	-0.016592	-0.006262	-0.008276
0.032500	0.015000	-0.040000	-0.009351	0.000404	-0.004595
0.032500	0.015000	-0.030000	-0.002111	0.007070	-0.000913
0.032500	0.015000	-0.020000	0.005129	0.013735	0.002768
0.032500	0.015000	-0.010000	0.012369	0.020401	0.006449
0.032500	0.015000	-0.000000	0.019609	0.027066	0.010130
0.032500	0.015000	0.010000	0.026849	0.033732	0.013811
0.032500	0.015000	0.020000	0.034089	0.040398	0.017492
0.032500	0.015000	0.030000	0.041329	0.047063	0.021173
0.032500	0.015000	0.040000	0.048569	0.053729	0.024854
0.032500	0.015000	0.050000	0.055809	0.060394	0.028535
0.032500	0.015000	0.060000	0.063049	0.067060	0.032216
0.032500	0.015000	0.070000	0.070289	0.073725	0.035897
0.032500	0.015000	0.080000	0.077529	0.080391	0.039578
0.032500	0.015000	0.090000	0.084769	0.087057	0.043259
0.042500	-0.025000	-0.100000	-0.078808	-0.050234	-0.026406
0.042500	-0.025000	-0.090000	-0.071568	-0.043569	-0.022725
0.042500	-0.025000	-0.080000	-0.064328	-0.036903	-0.019044
0.042500	-0.025000	-0.070000	-0.057088	-0.030237	-0.015363
0.042500	-0.025000	-0.060000	-0.049848	-0.023572	-0.011682
0.042500	-0.025000	-0.050000	-0.042608	-0.016906	-0.008001
0.042500	-0.025000	-0.040000	-0.035368	-0.010241	-0.004319
0.042500	-0.025000	-0.030000	-0.028128	-0.003575	-0.000638
0.042500	-0.025000	-0.020000	-0.020888	0.003091	0.003043
0.042500	-0.025000	-0.010000	-0.013647	0.009756	0.006724
0.042500	-0.025000	-0.000000	-0.006407	0.016422	0.010405
0.042500	-0.025000	0.010000	0.000833	0.023087	0.014086
0.042500	-0.025000	0.020000	0.008073	0.029753	0.017767
0.042500	-0.025000	0.030000	0.015313	0.036419	0.021448
0.042500	-0.025000	0.040000	0.022553	0.043084	0.025129
0.042500	-0.025000	0.050000	0.029793	0.049750	0.028810
0.042500	-0.025000	0.060000	0.037033	0.056415	0.032491
0.042500	-0.025000	0.070000	0.044273	0.063081	0.036172
0.042500	-0.025000	0.080000	0.051513	0.069747	0.039853
0.042500	-0.025000	0.090000	0.058753	0.076412	0.043534
0.042500	-0.015000	-0.100000	-0.071625	-0.045982	-0.025769
0.042500	-0.015000	-0.090000	-0.064384	-0.039316	-0.022088
0.042500	-0.015000	-0.080000	-0.057144	-0.032650	-0.018407
0.042500	-0.015000	-0.070000	-0.049904	-0.025985	-0.014726
0.042500	-0.015000	-0.060000	-0.042664	-0.019319	-0.011045
0.042500	-0.015000	-0.050000	-0.035424	-0.012654	-0.007364
0.042500	-0.015000	-0.040000	-0.028184	-0.005988	-0.003682
0.042500	-0.015000	-0.030000	-0.020944	0.000678	-0.000001
0.042500	-0.015000	-0.020000	-0.013704	0.007343	0.003680
0.042500	-0.015000	-0.010000	-0.006464	0.014009	0.007361
0.042500	-0.015000	-0.000000	0.000776	0.020674	0.011042
0.042500	-0.015000	0.010000	0.008016	0.027340	0.014723
0.042500	-0.015000	0.020000	0.015256	0.034005	0.018404
0.042500	-0.015000	0.030000	0.022496	0.040671	0.022085
0.042500	-0.015000	0.040000	0.029736	0.047337	0.025766
0.042500	-0.015000	0.050000	0.036977	0.054002	0.029447
0.042500	-0.015000	0.060000	0.044217	0.060668	0.033128
0.042500	-0.015000	0.070000	0.051457	0.067333	0.036809
0.042500	-0.015000	0.080000	0.058697	0.073999	0.040490
0.042500	-0.015000	0.090000	0.065937	0.080665	0.044171
0.042500	-0.005000	-0.100000	-0.064441	-0.041729	-0.025132
0.042500	-0.005000	-0.090000	-0.057201	-0.035064	-0.021451
0.042500	-0.005000	-0.080000	-0.049961	-0.028398	-0.017770
0.042500	-0.005000	-0.070000	-0.042721	-0.021732	-0.014089
0.042500	-0.005000	-0.060000	-0.035481	-0.015067	-0.010408
0.042500	-0.005000	-0.050000	-0.028241	-0.008401	-0.006727
0.042500	-0.005000	-0.040000	-0.021001	-0.001736	-0.003046
0.042500	-0.005000	-0.030000	-0.013760	0.004930	0.000636
0.042500	-0.005000	-0.020000	-0.006520	0.011596	0.004317
0.042500	-0.005000	-0.010000	0.000720	0.018261	0.007998
0.042500	-0.005000	-0.000000	0.007960	0.024927	0.011679
0.042500	-0.005000	0.010000	0.015200	0.031592	0.015360
0.042500	-0.005000	0.020000	0.022440	0.038258	0.019041
0.042500	-0.005000	0.030000	0.029680	0.044924	0.022722
0.042500	-0.005000	0.040000	0.036920	0.051589	0.026403
0.042500	-0.005000	0.050000	0.044160	0.058255	0.030084
0.042500	-0.005000	0.060000	0.051400	0.064920	0.033765
0.042500	-0.005000	0.070000	0.058640	0.071586	0.037446
0.042500	-0.005000	0.080000	0.065880	0.078252	0.041127
0.042500	-0.005000	0.090000	0.073120	0.084917	0.044808
0.042500	0.005000	-0.100000	-0.057257	-0.037477	-0.024495
0.042500	0.005000	-0.090000	-0.050017	-0.030811	-0.020814
0.042500	0.005000	-0.080000	-0.042777	-0.024145	-0.017133
0.042500	0.005000	-0.070000	-0.035537	-0.017480	-0.013452
0.042500	0.005000	-0.060000	-0.028297	-0.010814	-0.009771
0.042500	0.005000	-0.050000	-0.021057	-0.004149	-0.006090
0.042500	0.005000	-0.040000	-0.013817	0.002517	-0.002409
0.042500	0.005000	-0.030000	-0.006577	0.009183	0.001272
0.042500	0.005000	-0.020000	0.000663	0.015848	0.004954
0.042500	0.005000	-0.010000	0.007903	0.022514	0.008635
0.042500	0.005000	-0.000000	0.015143	0.029179	0.012316
0.042500	0.005000	0.010000	0.022383	0.035845	0.015997
0.042500	0.005000	0.020000	0.029623	0.042510	0.019678
0.042500	0.005000	0.030000	0.036863	0.049176	0.023359
0.042500	0.005000	0.040000	0.044104	0.055842	0.027040
0.042500	0.005000	0.050000	0.051344	0.062507	0.030721
0.042500	0.005000	0.060000	0.058584	0.069173	0.034402
0.042500	0.005000	0.070000	0.065824	0.075838	0.038083
0.042500	0.005000	0.080000	0.073064	0.082504	0.041764
0.042500	0.005000	0.090000	0.080304	0.089170	0.045445
0.042500	0.015000	-0.100000	-0.050074	-0.033224	-0.023858
0.042500	0.015000	-0.090000	-0.042834	-0.026559	-0.020177
0.042500	0.015000	-0.080000	-0.035594	-0.019893	-0.016496
0.042500	0.015000	-0.070000	-0.028354	-0.013227	-0.012815
0.042500	0.015000	-0.060000	-0.021114	-0.006562	-0.009134
0.042500	0.015000	-0.050000	-0.013874	0.000104	-0.005453
0.042500	0.015000	-0.040000	-0.006633	0.006769	-0.001772
0.042500	0.015000	-0.030000	0.000607	0.013435	0.001909
0.042500	0.015000	-0.020000	0.007847	0.020101	0.005590
0.042500	0.015000	-0.010000	0.015087	0.026766	0.009272
0.042500	0.015000	-0.000000	0.022327	0.033432	0.012953
0.042500	0.015000	0.010000	0.029567	0.040097	0.016634
0.042500	0.015000	0.020000	0.036807	0.046763	0.020315
0.042500	0.015000	0.030000	0.044047	0.053429	0.023996
0.042500	0.015000	0.040000	0.051287	0.060094	0.027677
0.042500	0.015000	0.050000	0.058527	0.066760	0.031358
0.042500	0.015000	0.060000	0.065767	0.073425	0.035039
0.042500	0.015000	0.070000	0.073007	0.080091	0.038720
0.042500	0.015000	0.080000	0.080247	0.086756	0.042401
0.042500	0.015000	0.090000	0.087487	0.093422	0.046082
